Date,Ticker,Open,High,Low,Close,Volume,Daily_Percent_Return,MA_50,MA_200,Dividends,Stock Splits
2025-08-01 04:00:00,COST,938.17,955.37,938.17,951.17,2934500,1.5112,982.11,963.89,1.3,0.0
2025-08-04 04:00:00,COST,951.25,958.82,947.32,954.02,2389900,0.2992,980.74,964.24,0.0,0.0
2025-08-05 04:00:00,COST,949.99,950.16,934.36,942.3,2462300,-1.2288,979.28,964.5,0.0,0.0
2025-08-06 04:00:00,COST,942.3,969.18,941.33,967.19,2753000,2.6419,978.51,964.93,0.0,0.0
2025-08-07 04:00:00,COST,973.3,980.61,969.59,976.07,1893300,0.9179,977.73,965.41,0.0,0.0
2025-08-08 04:00:00,COST,975.77,986.8,975.62,979.59,2189700,0.3611,977.12,965.89,0.0,0.0
2025-08-11 04:00:00,COST,981.77,988.18,974.94,987.34,2290100,0.791,976.75,966.43,0.0,0.0
2025-08-12 04:00:00,COST,987.1,990.35,978.67,989.85,1588500,0.2539,975.8,966.94,0.0,0.0
2025-08-13 04:00:00,COST,982.57,985.01,968.73,977.47,2352600,-1.2509,974.27,967.36,0.0,0.0
2025-08-14 04:00:00,COST,979.21,986.89,973.8,974.01,1808700,-0.3535,972.7,967.79,0.0,0.0
2025-08-15 04:00:00,COST,977.76,978.62,965.85,970.67,1638300,-0.3435,971.13,968.22,0.0,0.0
2025-08-18 04:00:00,COST,971.92,979.89,968.63,977.97,2078500,0.752,970.53,968.68,0.0,0.0
2025-08-19 04:00:00,COST,977.24,987.13,975.41,979.46,1673400,0.1532,969.88,969.17,0.0,0.0
2025-08-20 04:00:00,COST,977.62,997.89,977.62,993.16,2229600,1.3988,969.68,969.77,0.0,0.0
2025-08-21 04:00:00,COST,987.5,987.92,966.15,968.31,2145600,-2.5026,968.95,970.27,0.0,0.0
2025-08-22 04:00:00,COST,970.17,972.12,951.76,957.19,3136000,-1.1488,968.22,970.69,0.0,0.0
2025-08-25 04:00:00,COST,953.61,956.95,939.23,940.25,2284300,-1.7694,967.03,970.98,0.0,0.0
2025-08-26 04:00:00,COST,940.01,942.72,931.93,940.01,4341300,-0.0255,966.08,971.26,0.0,0.0
2025-08-27 04:00:00,COST,939.16,950.66,935.9,948.18,1893600,0.869,965.41,971.52,0.0,0.0
2025-08-28 04:00:00,COST,948.95,949.66,942.8,943.62,2067900,-0.4802,964.78,971.7,0.0,0.0
2025-08-29 04:00:00,COST,943.66,947.27,939.13,941.99,1609000,-0.1736,964.18,971.71,0.0,0.0
2025-09-02 04:00:00,COST,937.33,943.18,935.26,937.49,1793900,-0.477,963.38,971.76,0.0,0.0
2025-09-03 04:00:00,COST,937.67,948.75,935.18,948.44,1670500,1.1674,962.31,971.86,0.0,0.0
2025-09-04 04:00:00,COST,952.05,958.14,949.77,954.55,1471900,0.6444,961.42,971.99,0.0,0.0
2025-09-05 04:00:00,COST,957.36,968.18,954.87,962.12,1928500,0.793,960.99,972.21,0.0,0.0
2025-09-08 04:00:00,COST,962.37,970.97,957.24,970.48,1737000,0.8687,960.79,972.55,0.0,0.0
2025-09-09 04:00:00,COST,968.63,978.49,961.75,977.87,1496800,0.7614,960.7,972.86,0.0,0.0
2025-09-10 04:00:00,COST,975.01,979.61,952.61,954.94,2277500,-2.3447,960.06,973.01,0.0,0.0
2025-09-11 04:00:00,COST,956.45,963.8,952.93,962.96,1532000,0.8397,959.65,973.21,0.0,0.0
2025-09-12 04:00:00,COST,958.93,968.2,958.64,966.53,1461600,0.3713,959.39,973.29,0.0,0.0
2025-09-15 04:00:00,COST,966.45,968.37,958.35,958.74,2199400,-0.8059,958.88,973.29,0.0,0.0
2025-09-16 04:00:00,COST,957.75,958.22,949.46,950.72,2012600,-0.8364,958.11,973.26,0.0,0.0
2025-09-17 04:00:00,COST,952.14,962.62,952.14,961.67,1556800,1.1512,957.68,973.24,0.0,0.0
2025-09-18 04:00:00,COST,956.02,961.18,949.33,951.01,1860900,-1.108,957.11,973.21,0.0,0.0
2025-09-19 04:00:00,COST,953.65,956.09,942.46,949.82,4606000,-0.126,956.76,973.13,0.0,0.0
2025-09-22 04:00:00,COST,946.04,948.66,938.28,941.93,2794300,-0.8306,956.25,972.99,0.0,0.0
2025-09-23 04:00:00,COST,941.43,943.65,932.18,942.27,3258500,0.036,955.53,972.81,0.0,0.0
2025-09-24 04:00:00,COST,942.95,952.31,941.78,943.93,2149800,0.177,955.11,972.6,0.0,0.0
2025-09-25 04:00:00,COST,951.1,951.65,934.3,941.98,2991500,-0.2073,954.97,972.43,0.0,0.0
2025-09-26 04:00:00,COST,924.24,926.32,903.77,914.66,4812900,-2.9004,954.24,972.06,0.0,0.0
2025-09-29 04:00:00,COST,915.05,915.92,902.01,915.57,4107000,0.1004,953.59,971.73,0.0,0.0
